id,sourceId,title,author,difficulty,popularity,about,startRow,startCol,startDirection,allowedCommands,slotsPerFunction,rows
catalog-3687,3687,Maximum,denisb,3,16,get the farthest one ,0,7,down,1,"[3, 7, 7, 7, 7]","[""    gbbbbbbbg   "", ""   gbbbbbbbbBbg "", "" gbBbbbbbbbbg   "", ""    gbbbbbbbBg  "", ""  gbBbbbbbbbbbg "", ""          gbbbBg"", ""      gbbbBbg   "", "" gbbbbBbbg      "", ""gBbg            "", "" gbBbbbbbg      "", ""   gbbbbbBbbbbbg"", ""BBBBBBBB        ""]"
catalog-3873,3873,Alt.,denisb,3,16,,1,8,up,7,"[7, 7, 0, 0, 0]","[""GBGBGBGBRRBRBRBR"", ""B B B B rR B B B"", ""B B B GBG  B B B"", ""B B B   RBBR B B"", ""B B GBBBG    B B"", ""B B     RBBBBR B"", ""B GBBBBBG      B"", ""B       RBBBBBBR"", ""GBBBBBBBG       "", ""        rbbbbbbb"", ""bbbbbbbbg       "", ""        rbbbbbbb""]"
catalog-8895,8895,Selection: Weird Hook Thing,engr100,2,16,,6,2,right,0,"[4, 5, 5, 5, 0]","[""         bB"", ""        bb "", ""       bb  "", ""      bb   "", ""rrrrrrb    "", ""g          "", ""g bbbbg    "", ""g     g    "", ""g     g    "", ""g     g    "", ""grrrrrr    ""]"
catalog-10343,10343,The Roundabout II,19s4105,2,16,,3,3,right,0,"[5, 0, 0, 0, 0]","["" GGgGG "", ""GRBBBRG"", ""GBRBRBG"", ""gBBbRBg"", ""GBRBBRG"", ""GRBBBBG"", "" GGgGG ""]"
catalog-10581,10581,Pyramid,drmazhar,3,16,"Dr Mazhar's advice "" Walk awkwardly, Count & decrease 1 at Green""",0,11,left,0,"[2, 9, 0, 0, 0]","[""           b"", ""          BB"", ""         BBB"", ""        BBBB"", ""       BBBBB"", ""      BBBBBB"", ""     BBBBBBB"", ""    BBBBBBBB"", ""   BBBBBBBBB"", ""  BBBBBBBBBB"", "" BBBBBBBBBBB"", ""GGGGGGGGGGGG""]"
catalog-11250,11250,Painting delay,scorpio,3,16,"Helpful for #11240, #11243 and #9180",3,0,right,2,"[3, 4, 0, 0, 0]","[""bbbggb    bbbggb"", ""bB   b    g    b"", ""     b    g    g"", ""ggggggggbbbbbbbb"", ""     b    g     "", ""     b    g     "", ""     g    b     "", ""     g    b     "", ""bbbbbbbbggbggggb"", ""g    g    b    b"", ""b    g    b    g"", ""bggbbb    bggbbb""]"
catalog-15092,15092,vid test Level 7,pschbb12,1,16,ICbDJpHTEnQ t=863,3,0,right,4,"[4, 0, 0, 0, 0]","[""GbbG "", ""b  b "", ""b  b "", ""gbbGB""]"
catalog-539,539,Hypnotize,ammonzing,2,2574,dizzy yet?,10,15,up,0,"[4, 3, 3, 0, 0]","[""rbbbbbbbbbbbbbbr"", ""b              b"", ""b rbbbbbbbbbbr b"", ""b b          b b"", ""b b rbbbbbbr b b"", ""b b b      b b b"", ""b b b    G b b b"", ""b b rbbbbr b b b"", ""b b        b b b"", ""b rbbbbbbbbr b b"", ""b            b b"", ""rbbbbbbbbbbbbr G""]"
catalog-666,666,Halloween(2),kraker,2,63,,0,5,up,0,"[6, 0, 0, 0, 0]","[""rgggggg"", ""g ggg g"", ""grggrgg"", ""ggggggg"", ""rgggrgg"", ""rbggggg"", ""gg    g"", ""rgggggG""]"
catalog-828,828,Dizzy,mheiberg,3,63,Spinning can be healthy.,6,0,right,0,"[3, 5, 0, 0, 0]","[""      rbbbrr "", ""   rbgr    b "", ""   b       b "", ""   b       b "", ""   b  B    b "", ""   b  rr   b "", ""bbbr   b   g "", ""       g   rr"", ""       rgbbbr""]"
catalog-135,135,Getting loopy,aaronla,2,359,,7,3,right,0,"[5, 5, 5, 0, 0]","[""   RbbbbbbR"", ""   b      b"", ""   b      b"", ""   RbbgbR b"", ""        b b"", ""RbbgbbbbbbR"", ""b       b  "", ""b  bbbbbr  "", ""b       b  "", ""RbgbbgbbR  ""]"
catalog-163,163,Burst of activity ,evko,3,31,,3,3,right,0,"[10, 5, 5, 5, 5]","[""    BBB    "", ""   B B B   "", ""   BBBBB   "", "" BBb B BBB "", ""B B BBB B B"", ""BBBBB BBBBB"", ""B B BBB B B"", "" BBB B BBB "", ""   BBBBB   "", ""   B B B   "", ""    BBB    ""]"
catalog-478,478,Mirror image,willbir,3,31,,8,3,right,0,"[6, 6, 6, 6, 0]","[""rggggggggggg"", ""b          g"", ""b          g"", ""b       G  g"", ""b       g  g"", ""b       g  g"", ""b       g  g"", ""b       gggg"", ""b  bbbbr    "", ""b      b    "", ""b      b    "", ""rbbbbbbr    ""]"
catalog-1422,1422,Alternating Tree,snydej,3,31,,0,7,down,0,"[10, 10, 0, 0, 0]","[""    R  g RbbR  R"", ""    g  g  g    g"", ""Rbbbg  g  gbbbbg"", ""  g g  g  g  g g"", ""  g R  g  R  g g"", ""R g    g     g g"", ""g gbbbbbbbbbbg R"", ""g g          g  "", ""g g   R   R  g  "", ""gbbbbbg   g  g  "", ""g     g   gbbbbR"", ""R RbbbbbR R     ""]"
catalog-1442,1442,Saluting dancer,kraker,2,31,A good beginning is half the work,0,0,down,0,"[5, 4, 4, 2, 0]","[""b            "", ""B  B     BBBB"", ""B  B  B  B  B"", ""BBBB  B  B  B"", ""   BBBB BBBBR"", ""      BBBB  B"", ""        BBBBB"", ""       BBBB  "", ""       B     "", ""       B     "", ""      BBBB   "", ""      G      ""]"
catalog-1643,1643,A Knight's Codex,axorion,3,31,Each color encodes three moves and some turns.,4,3,right,0,"[5, 5, 5, 5, 0]","[""          bbbb  "", ""  bbgb    r  brb"", ""  b  b   bb B  b"", "" bb  g   b  b  r"", "" b rbb   b  brbb"", ""bb  bbrb brb    "", ""g   g  b   bbb  "", ""b   b  g     bbb"", ""bbb bgbb       b"", ""  bbb    bbbb  g"", ""    bbb  r  bgbb"", ""      bgbb      ""]"
catalog-1956,1956,Still a simple cross,sffallen,3,31,,3,4,right,7,"[2, 6, 0, 0, 0]","[""    b      "", ""    B      "", ""    b      "", ""BrbbbbrrrbB"", ""    b      "", ""    r      "", ""    r      "", ""    r      "", ""    r      "", ""    b      "", ""    r      "", ""    B      ""]"
catalog-2241,2241,Waves,jaex,2,31,,0,0,down,0,"[5, 5, 0, 0, 0]","[""bBBBBBBBBBBBBBBB"", ""BBBBBBBBBBBBBBBB"", ""rBBBrBBBrBBBrBBB"", ""rrBrrrBrrrBrrrBB"", ""BrBrBrBrBrBrBrBB"", ""BrrrBrrrBrrrBrrg"", ""BBrBBBrBBBrBBBrg"", ""BBBBBBBBBBBBBBBB"", ""BBBBBBBBBBBBBBBB"", ""BBBBBBBBBBBBBBBB"", ""BBBBBBBBBBBBBBBB""]"
catalog-1381,1381,Socrates,philosopher,2,61,,9,0,up,0,"[3, 8, 0, 0, 0]","[""        bg "", ""       bbr "", ""      bb r "", ""     bb  r "", ""    bb   r "", ""   bb    r "", ""  bb     r "", "" bb      r "", ""bb       r "", ""b        rB""]"
catalog-12772,12772,level 1,Casualuser,1,91,,9,0,right,0,"[5, 0, 0, 0, 0]","[""         bB"", ""        bb "", ""       bb  "", ""      bb   "", ""     bb    "", ""    bb     "", ""   bb      "", ""  bb       "", "" bb        "", ""bb         ""]"
catalog-316,316,Simply Connected Shape II,snydej,4,15,Hopefully free of bugs this time!,1,10,left,0,"[6, 4, 0, 0, 0]","[""   rrrrrrrrrrrr "", ""  rBBBBBBBbBBBBr"", ""  rBBBBBBBBBBBBr"", ""   rrrrBBBBBBBBr"", ""      rBBBBBBBBr"", "" rrrrrrBBBBBBBBr"", ""rBBBBBBBBBBBBBBr"", ""rBBBrrrBBBBBBBBr"", ""rBBBr  rBBBBBBBr"", ""rBBBr  rBBBBBBr "", "" rrr   rBBBBBr  "", ""        rrrrr   ""]"
catalog-423,423,Incremental Buildup,snydej,4,15,,5,0,right,1,"[10, 10, 10, 5, 0]","[""           RRRRR"", ""       RRRRR   R"", ""    RRRR  RR R R"", ""  RRR RRR RRRR R"", "" R R  R   R    R"", ""gGBGBBGBBBGBBBBG""]"
catalog-614,614,Symmetry - Parity Snake,markbyers,4,15,,0,1,right,0,"[5, 5, 5, 5, 5]","["" gBBG      RRRR "", ""    B      R    "", ""    GBBGRRRR    "", ""GBBBG  BR  RRRRR"", ""B   B  BR  R   R"", ""B GGGBBGRRRRRR R"", ""B BB        RR R"", ""GBBGBBBBRRRRRRRR"", ""  BB        RR  "", ""  BB        RR  "", ""  GG        RR  ""]"
catalog-641,641,Interpolation,snydej,4,15,,9,0,right,0,"[10, 10, 10, 0, 0]","[""      G       G"", ""     BB       B"", ""  GBGBB   G  BB"", ""  BBBBB   BB BB"", "" BBBBBBB  BBGBB"", "" BBBBBBB BBBBBB"", ""GBBBBBBB BBBBBB"", ""BBBBBBBB BBBBBB"", ""BBBBBBBBGBBBBBB"", ""rRRRRRRRRRRRRRR""]"
catalog-712,712,Skewed Maze,snydej,3,45,,6,6,down,0,"[10, 0, 0, 0, 0]","["" R    R    R   "", "" GGR  GGRR GGR "", ""RGG  RGG GGGG  "", ""  GGRR GGGG R  "", "" RGG GGGG GGR  "", "" R GGGG RRGG   "", "" GGGG gGR  GGR "", ""RGG RRGG  RGG  "", ""  GGRR GGRR GGR"", "" RGG GGGG GGGG "", ""   RRGG RRGG R "", ""      R    R   ""]"
catalog-715,715,Cross the Bridges,snydej,4,15,,0,0,right,4,"[10, 10, 10, 0, 0]","[""rBGBGGBBBBBGBBGR"", ""  B BB     B  B "", ""RBBBBGR  RBBGGBR"", ""     B      BB  "", "" RGBGBBBGBBBBGR "", ""  B B   B    B  "", ""RBBGBR RBGR RGR "", ""   B     B   B  "", ""  RBGR RBGBGBBR "", ""    B    B B    "", ""   RBBBBBBBBBR  ""]"
catalog-732,732,Equal?,markbyers,4,15,,0,0,right,0,"[10, 5, 5, 5, 0]","[""grrrrbbbbGG     "", ""GrbbbbbbbbbbG   "", ""GrrrrrrrbbbG    "", ""GrrrrrrbbbbbbGG "", ""GrrrrbG         "", ""GrrrrrrbbbbbG   "", ""GrrrrrrrrrrrrrbG"", ""GrbGG           "", ""GrrrbbbGG       "", ""GrrbbGG         "", ""GrrrrrrbbbbbbbG "", ""GrrrrrbbbbbGG   ""]"
catalog-766,766,Rainbow Spiral 2,markbyers,3,15,,0,0,right,0,"[10, 0, 0, 0, 0]","[""rrrrggbbrrgggggr"", ""               r"", ""rrrgbbbbbrgbbg r"", ""g            g g"", ""r bbrggbrggr g g"", ""r r        g b g"", ""r r B      b b b"", ""r r brrbbggg b b"", ""b r          r b"", ""g rgrbbbbbggrb r"", ""g              r"", ""gbbbbbggrrrrbbbb""]"
catalog-817,817,Slinky,beaza,3,15,I thought springs stored energy... oh wait... they do.,11,0,right,0,"[10, 10, 0, 0, 0]","[""GBBBBBBBBBBBBBBR"", ""G              B"", ""G     GGGGGGG  B"", ""G     G     G  B"", ""G     G     G  B"", ""G     RBBR  G  B"", ""G     G  B  G  B"", ""G     G  B  G  B"", ""GGGGGGGBBR  G  B"", ""            G  B"", ""               B"", ""bBBBBBBBBBBBBBBR""]"
catalog-862,862,Spiralnaut,cybermg,4,15,,10,0,right,1,"[4, 10, 3, 0, 0]","[""  bbbbRbbbbbb"", ""  b         b"", ""  b         R"", "" bbbbRbbbbb b"", "" bb       R b"", "" bb Rbb   b b"", "" bR   R   b b"", "" bb   b   b b"", "" RbbbbbRbbb b"", "" bbbRbb     b"", ""bbbbbbRbbbbbb""]"
catalog-926,926,Early Warning 2,beaza,3,30,"left if you've seen red or no blue, otherwise right",0,7,down,0,"[5, 5, 5, 0, 0]","[""GbbbrG b GbbbbrG"", ""r    r b r     b"", ""GbbG GbG GbbbG r"", ""   r         b b"", ""GG GbbG GrG GG b"", ""br    b b r b  b"", ""bGbbbbG b b b  b"", ""r       b GbGGrG"", ""b GbbbG b    b  "", ""b b   r b    GbG"", ""b GbG GbbbbG   r"", ""GbbrG   G  GbrbG""]"
catalog-963,963,Rose,rafaelromao,2,90,,6,4,up,1,"[3, 3, 2, 0, 0]","[""RbRbRbRbR"", ""b b b b b"", ""RbbbRbbbR"", ""b b b b b"", ""RbRbbbRbR"", ""    b    "", ""GbbbbbbbG"", ""b   b   b"", ""GbbbGbbbG"", ""    b    "", ""    B    ""]"
catalog-1019,1019,Straight Line 2,beaza,3,15,"compare to ""Straight Line 1"" - see how function size matters",1,0,right,0,"[4, 4, 2, 0, 0]","[""BBBBBBBBBBBBBBBB"", ""bBBBBBBBBBBBBBBB"", ""BBBBBBBBBBBBBBBB""]"
catalog-1037,1037,Stairs and Ladders,sticky,4,15,"Down the stairs, up the ladders",5,0,right,0,"[8, 10, 10, 0, 0]","[""              bB"", ""             RR "", ""              b "", ""       bbbR  RR "", ""      RR b    b "", ""bbR    b bbR RR "", "" b    RR  b   b "", "" bbR   b  bbGGG "", ""  b   RR        "", ""  bbR  b        "", ""   b  RR        "", ""   bbGGG        ""]"
catalog-1056,1056,Path of Darkness - Flip Flop,markbyers,4,15,,1,0,right,0,"[10, 10, 5, 5, 5]","[""BBGBGRBGBBBGBG  "", ""bbbbbbbbbbbbbbg "", ""              bR"", ""              bG"", "" rrr  rrrrr G bB"", "" r r  r   r r bG"", "" r r  rrr r r bB"", "" r r    r rrr bB"", "" r rrrrrr     bB"", "" r            bB"", "" gbbbbbbbbbbbbg "", ""  BBBBBGBGBRBG  ""]"
catalog-1151,1151,symmetry + paint 3,timotheeee,3,15,,7,4,right,6,"[4, 8, 0, 0, 0]","[""   RRRRR"", ""   R   R"", ""   R R R"", ""   RRR R"", ""RRRRRRRR"", ""RRGBBBBR"", "" RB   R "", "" RB bGR "", "" RB  BR "", ""RRGBBGR ""]"
catalog-1286,1286,Order,sticky,3,15,Two stacks in reverse order,11,0,right,0,"[10, 8, 6, 4, 2]","[""BRBBBBBBBBGRBBBB"", ""B              B"", ""B   BRBBGRB    B"", ""B   B     B    B"", ""B BBBRBBGBBRBB B"", ""B B B     B  B B"", ""B B       B  B B"", ""B BRGBBBBRB  B B"", ""B            B B"", ""BBRBBGBBBBRBBB B"", ""               B"", ""rBGBBBBBBBBBBRBB""]"
catalog-1527,1527,Solitary Actuary,axorion,3,15,Account for 3R2R2L+R/4 arrows.,5,5,right,0,"[3, 3, 10, 0, 0]","[""    BBB    "", ""  BBB B    "", ""  B BBGBBB "", ""  BBBBBB B "", ""BBGB B BBBB"", ""B BBBbBBB B"", ""BBBB B BBBB"", "" B BBBBBB  "", "" BBBGBB B  "", ""    B BBB  "", ""    BBB    ""]"
catalog-1857,1857,Double duty,bert,3,15,"Build up, release, build up, release",5,5,right,0,"[7, 3, 0, 0, 0]","["" gbbbbbbbbbbg gg"", "" b          b bb"", ""gbbbbbbbbbr b bb"", ""bb rbbbbbrb b bb"", ""bb brbbbrbb b bb"", ""bb bbbbbrbb b bb"", ""bb brbbbbrb b bb"", ""bb rbbbbbbr b bb"", ""bb          b bb"", ""bgbbbbbbbbbbbbbg"", ""gr Bbbbbbbbbbbr "", "" rbbbbbbbbbbr   ""]"
catalog-1933,1933,Not easy,nima_,3,15,,11,0,right,0,"[4, 5, 5, 0, 0]","[""rbbbbbbbbbbbbbbr"", ""bbBbB      BbBbb"", ""bBBbb      bbBBb"", ""bbbbB      Bbbbb"", ""bBbBB      BBbBb"", ""               b"", ""               b"", ""bBbBB      BBbBb"", ""bbbbB      Bbbbb"", ""bBBbb      bbBBb"", ""bbBbB      BbBbb"", ""rbbbbbbbbbbbbbbr""]"
catalog-1983,1983,Turnif - hard edition,ebusiness,3,30,Solve Turnif first,10,0,right,0,"[10, 0, 0, 0, 0]","[""  r   g        "", ""  RBBBRBBBRr   "", ""  B       B    "", ""  B       Rg   "", ""  B r g  gB    "", ""  B RBRBBRBBBRr"", "" gR B     B  B "", ""  B B     B  B "", ""  BrRBBBBBR  Rg"", ""  B       r  B "", ""bBBBRBBBBBBRBR "", ""  B g      g r ""]"
catalog-2542,2542,Puzzle time,anton_s,3,15,,3,3,down,0,"[5, 9, 0, 0, 0]","[""   ggg      "", "" ggb bgrgrgg"", "" g         g"", ""gb r   ggg r"", ""g  g   g g g"", ""gb r  gb r r"", "" g g  g  g g"", "" r r  gb R r"", "" g g   g   g"", "" ggg   ggrgg""]"
catalog-2569,2569,Seven Eleven,axorion,3,15,This stacker might look harder than it is.,0,0,right,0,"[3, 5, 3, 0, 0]","[""b      bb  bb  "", ""bb    bbbbbbbrb"", "" bb  bb  bb  bb"", ""  bb r  bbbrbb "", ""   bbb Bb  bbb "", ""   bbrb   bb bb"", ""  bb  bb  r  bb"", ""  bb   bbbb bb "", ""   brb  bb  r  "", ""     bbbbbbbb  "", ""      bb  bb   ""]"
catalog-2625,2625,More cross,anton_s,3,15,,5,5,right,0,"[6, 0, 0, 0, 0]","[""    RR    "", ""    RR    "", ""    GG    "", ""    GG    "", ""RRGGBBGGRR"", ""RRGGBbGGRR"", ""    GG    "", ""    GG    "", ""    RR    "", ""    RR    ""]"
catalog-2656,2656,Popcorn,axorion,3,15,Can you predict the first pop?,4,3,left,0,"[5, 5, 5, 5, 5]","[""rbr rbr rbr rbr"", ""b b b b b b b b"", ""b gbg b b gbg b"", ""b     b b     b"", ""rbbb  gbg  gbbr"", ""           b   "", ""bbbB  bbb  bbbb"", ""b     b b     b"", ""b bbb b b bbb b"", ""b b b b b b b b"", ""bbb bbb bbb bbb""]"
catalog-3219,3219,easy as water,juanpablo,2,60,,3,6,right,0,"[4, 3, 0, 0, 0]","[""GrbG     GbbG"", ""b  r     b  b"", ""b  b     b  b"", ""BbbGbbbbrgbbb"", ""b  b     r  b"", ""r  b     b  b"", ""GbrG     GbbG""]"
catalog-3299,3299,Juggernaut,benjaminrr,3,15,,5,8,up,1,"[4, 3, 4, 0, 0]","[""    GGG GGG    "", ""    G G G G    "", ""    GGG GGG    "", ""     G   G     "", ""GGG GGG GGG GGG"", ""G GGG GGg GGG G"", ""GGG GGG GGG GGG"", ""     G   G     "", ""    GGG GGG    "", ""    G G G G    "", ""    GGG GGG    ""]"
catalog-3681,3681,No limit,denisb,3,15,"Don't worry about the limit, you will reach it ...",5,8,right,4,"[4, 4, 4, 5, 6]","[""GbGGbGbbGbGbGr G"", ""             b G"", ""rbGbGbbGbGGr G b"", ""b          G G G"", ""G rbGGGr   b b b"", ""b G    bbbGr G G"", ""G b rbGbb    b b"", ""b G G   rbGbGr G"", ""b b G          b"", ""G b rbGGGbbbGbbr"", ""G G             "", ""G rbGbGbGGbbGbbG""]"
catalog-3727,3727,Isosceles rectangled triangles,denisb,3,15,(can help for previous squares),11,0,right,0,"[5, 5, 8, 8, 0]","[""RBGGGGGGBBBBBBBR"", ""B G   GG       B"", ""B G  GG   GG   B"", ""B G GG   GGG   B"", ""B GGG   GG G   B"", ""B GG   GG  G   B"", ""B     GG   G   B"", ""G    GG    G GGG"", ""GG  GG     G GGG"", ""B  GG      G  GG"", ""  GG       G   B"", ""bBGGGGGGGGGGBBBR""]"
catalog-3900,3900,easy one,cagdassalur,2,30,,0,1,left,0,"[10, 0, 0, 0, 0]","[""bbbbbbbbbbbr"", ""          Rr"", ""         Rr "", ""        Rr  "", ""       Rr   "", ""   GgRRr    "", ""   G Rr     "", ""   GgR      ""]"
catalog-4853,4853,"Don't worry, be happy",akavari,2,15,Life's to short to always be looking back:),11,1,up,0,"[5, 9, 6, 0, 0]","[""  BBBBBBBBBB "", "" rgggggggggg "", ""Gb       rrbG"", ""Gb  GB   rrbG"", ""Gb  Gb     bG"", ""Gb  Gb r   bG"", ""Gb  Gb rrrrbG"", ""Gb  Gb     bG"", ""Gb   ggggggr "", ""Gb   BBBBBB  "", ""Gb           "", ""Gb           ""]"
catalog-4908,4908,what?,jokey,2,15,what am i missing axorion?,10,0,down,0,"[10, 7, 7, 7, 3]","[""  r             "", ""  b             "", ""  b         r   "", ""  b         b   "", ""  b     r   b   "", ""rbbbB   b   b   "", ""  b     b  rbB  "", "" rbbbbbbbbbbbbbB"", ""  b     b   b   "", ""  b     b   b   "", ""brbbbrbbbbrbbbbB""]"
catalog-4936,4936,Sweep before cross,marchan,3,15,,0,15,down,0,"[8, 8, 8, 8, 5]","["" R RR R RRRR RRr"", "" B BB B BBBB BBB"", "" B BB B BBBB BBB"", "" B BB BRBBGB BBB"", "" B BB B BBBB BBB"", ""RGRBG B BBBB BBB"", "" B BB B BBBB BBB"", "" B BB B BBBBRBGB"", "" B BB B BBBB BBB"", "" B BB B BBBB BBB"", "" B BBRG BBBB BBB"", "" R RR R RRRR RRR""]"
catalog-9656,9656,Skyscrapers,markthebrit,2,15,,5,0,right,0,"[4, 4, 0, 0, 0]","[""  grg   "", ""  b b   "", ""  r r   "", ""  b B   "", ""  b     "", ""brGrG   "", ""  b b gG"", ""  b b bB"", ""  b b rB"", ""  bbgrgB"", ""  GbbbbG""]"
catalog-10497,10497,Dual purpose,drmazhar,2,15,"Dr Mazhar's advice""One stack can be used for dual purpose.""",11,15,up,0,"[8, 5, 0, 0, 0]","[""          R     "", ""B         B  B  "", ""B   R     B  B  "", ""B BBBR    B BB  "", ""B BBBB    BRBB  "", ""BRBBBB   BBBBB R"", ""GBBBBB   BBBBG B"", ""BBGGBBBR BBBGBBB"", ""BBBBBBBB GBBBBBB"", ""BBBBBBGB BBBBBGB"", ""BBBBBBBBRBBBBBBB"", ""GGGGGGGGGGGGGGGg""]"
catalog-11066,11066,3. fucntion call,imxm7,2,15,LIB,1,1,right,0,"[3, 4, 7, 0, 0]","[""BbbbbB"", ""brbbrb"", ""BbbbbB""]"
catalog-12652,12652,Simple puzzle,kserikba,2,15,Left on red,10,1,right,0,"[10, 0, 0, 0, 0]","[""RBBBBBBBBBBBBBR"", ""B             B"", ""B             B"", ""B             B"", ""B             B"", ""B             B"", ""B             B"", ""B             B"", ""B             B"", ""              B"", ""BbBBBBBBBBBBBBR""]"
catalog-142,142,Single Recursion 1,sam0737,2,608,Recursion is like a spring - it stores energy,0,7,left,0,"[6, 0, 0, 0, 0]","[""RBBBBBBgRBGRBGR""]"
catalog-12726,12726,Letter T,hanness,2,44,,8,4,down,4,"[10, 4, 3, 0, 0]","[""gBBBRBBBg"", ""    B    "", ""    B    "", ""    B    "", ""    B    "", ""    B    "", ""    B    "", ""    B    "", ""    g    ""]"
catalog-770,770,HANG MAN,ammonzing,2,161,5 Function word! _ _ _ _ _,11,0,right,1,"[5, 0, 0, 0, 0]","[""      brrrrrrrb "", ""      r       r "", ""     rrr      r "", ""    rgrgr     r "", ""     rRr      r "", ""      r  gG   r "", ""  gbrrbrrbg   r "", ""  Gg BrB  r   r "", ""    rr rr r   r "", ""  Grrg grrG   r "", ""             GGB"", ""rrrrrrrrrrrrrBBB""]"
catalog-548,548,Cube Extreme,ammonzing,2,860,O_o,4,4,right,0,"[6, 1, 0, 0, 0]","[""BBBBBBBBB"", ""B B B B B"", ""BBRBBBRBB"", ""B B B B B"", ""BBBBgBBBB"", ""B B B B B"", ""BBRBBBRBB"", ""B B B B B"", ""BBBBBBBBB""]"
catalog-59,59,Recursion,mandark,2,582,... the other recursion !,0,0,right,0,"[5, 0, 0, 0, 0]","[""bbbbbbbbRBB"", ""        B B"", ""        BBB""]"
catalog-432,432,Stoplight,zephyrmation,2,2808,Green means go,2,4,right,0,"[5, 0, 0, 0, 0]","[""BbgBgbB"", ""b     b"", ""BbB bbB""]"
catalog-679,679,learning the call stack,timotheeee,3,29,,11,0,up,0,"[3, 4, 0, 0, 0]","[""rbbbbbbbbbbbb"", ""b           B"", ""b            "", ""b            "", ""b            "", ""b            "", ""b            "", ""b            "", ""b            "", ""b            "", ""b            "", ""b            ""]"
catalog-944,944,Simple Cross 2,rafaelromao,2,116,,3,2,up,0,"[4, 2, 0, 0, 0]","[""  G  "", ""  g  "", ""GgbgG"", ""  g  "", ""  G  ""]"
catalog-973,973,Wiggle 2,beaza,3,29,"one small piece of the ""Wiggle"" puzzle",0,0,right,0,"[5, 0, 0, 0, 0]","[""bbbbbbbbg       "", ""        g       "", ""        g       "", ""        g       "", ""        g       "", ""        g       "", ""        g       "", ""        g       "", ""        g       "", ""        g       "", ""        g       "", ""        bbbbbbbB""]"
catalog-1144,1144,Prealgebra,sticky,3,29,Distance to first green plus twice distance to second green,5,0,right,0,"[5, 5, 5, 0, 0]","[""        GRRBGGBG"", ""        B      R"", "" RGGBRR B GGBRGB"", "" R    B B     RG"", "" R    G G     RG"", ""bBBGBBGBGGGGRRBG"", "" B    G B     G "", "" G    B R     G "", "" G    R R     B "", "" B    GGBGBGGRG "", "" B      B       "", "" RRBGGGBR       ""]"
catalog-1315,1315,Eiffel Tower?,sli_92,3,29,Might be harder than it seems~,4,4,up,0,"[7, 10, 5, 0, 0]","[""    R    "", ""    b    "", ""    b    "", ""    b    "", ""    g    "", ""   bbb   "", ""  bb bb  "", "" bb   bb "", ""Rb     bR""]"
catalog-1451,1451,Simple Galaxy,termos,2,29,,6,4,right,0,"[5, 5, 0, 0, 0]","[""      r  "", ""   RB    "", ""r BGGRB  "", ""  R   GR "", "" BG r GB "", "" RG   R  "", ""  BRgGB r"", ""    BR   "", ""  r      ""]"
catalog-1999,1999,3X,axorion,3,29,Just for fun.,0,0,right,0,"[3, 5, 3, 0, 0]","[""bBBBBRBBBBBBBBBG"", ""          B   B "", ""  GBBBBBRBBBBBB "", ""  R       B   B "", ""  B       R   B "", ""  B       B   B "", ""GBBBBBBRBBB   B "", ""  B       B   B "", ""  B       B   R "", ""  B       B   B "", ""  BBBRBBBBBBBBB "", ""          G     ""]"
catalog-2220,2220,Pattern,jaex,2,29,,4,4,right,0,"[4, 3, 3, 0, 0]","[""bbbgbbb g g"", ""b     b  g "", ""b bbB g g g"", ""b b   b  g "", ""g g bgb g g"", ""b b        "", ""b bgrgrgrgb"", ""b         g"", ""bbbbbgbbbbb""]"
catalog-2666,2666,Green is nerved,anton_s,2,29,,11,12,right,4,"[5, 5, 0, 0, 0]","[""RBBBBBBBBBBBBBBR"", ""B              B"", ""B RBBBBBBBBBBR B"", ""B B          B B"", ""B B GGBBBBBR B B"", ""B B GG     B B B"", ""B B        B B B"", ""B RBBBBBBBBR B B"", ""B            B B"", ""RBBBBBBBBBBBBR B"", ""               B"", ""BBBBBBBBBBBBbBBR""]"
catalog-4457,4457,Sneaky spiral,zero,2,29,,11,2,right,6,"[4, 6, 3, 0, 0]","[""BRbbbbbbbbbB"", ""b          R"", ""b BbbbbbGB b"", ""b G      G b"", ""BGbbbbbbbB b"", ""b b        b"", ""b BGbbbbbB b"", ""b        R b"", ""R        b b"", ""BbbbbbbbRB b"", ""           b"", ""BbbbbbbbbbRB""]"
catalog-131,131,driving in the uk,w4keme,2,1940,,10,1,up,0,"[4, 3, 3, 0, 0]","["" gbbbbbbbbbbbbbg"", "" b             b"", "" b  gbbbbbbbbg b"", "" b  b        b b"", "" b  b gbbbbg b b"", "" b  b b    b b b"", "" b  b b R  b b b"", "" b  b b gbbg b b"", "" b  b b      b b"", "" b  b gbbbbbbg b"", ""Rbg b          b"", "" gg gbbbbbbbbbbg""]"
catalog-456,456,island hopping,wallacoloo,3,43,Green points the way.,1,0,up,0,"[10, 10, 5, 0, 0]","[""bbb          bbb"", ""b GRRRRRRRRRRB b"", ""bbBr         bGb"", ""  rRr   bbb   R "", ""   rGbb b b   R "", ""    b b bGBr  R "", ""   rBbb  RrRr R "", ""  rRr    R rRrR "", ""bbGr    bBb rGBb"", ""b BRRRRRG b  b b"", ""bbb     bbb  bbb""]"
